time,msg-rate-per-second[postgres-to-kafka],msg-megabytes-in-per-second[postgres-to-kafka],msg-megabytes-out-per-second[postgres-to-kafka]
2025-05-08T12:58:45Z,0.000000,,
2025-05-08T12:58:46Z,0.000000,,
2025-05-08T12:58:47Z,0.000000,,
2025-05-08T12:58:48Z,0.000000,,
2025-05-08T12:58:49Z,0.000000,,
2025-05-08T12:58:50Z,0.000000,,
2025-05-08T12:58:51Z,0.000000,,
2025-05-08T12:58:52Z,0.000000,,
2025-05-08T12:58:53Z,0.000000,,
2025-05-08T12:58:54Z,0.000000,,
2025-05-08T12:58:55Z,0.000000,,
2025-05-08T12:58:56Z,0.000000,,
2025-05-08T12:58:57Z,0.000000,,
2025-05-08T12:58:58Z,0.000000,,
2025-05-08T12:58:59Z,0.000000,,
2025-05-08T12:59:00Z,0.000000,,
2025-05-08T12:59:01Z,0.000000,,
2025-05-08T12:59:02Z,0.000000,,
2025-05-08T12:59:03Z,0.000000,,
2025-05-08T12:59:04Z,0.000000,,
2025-05-08T12:59:05Z,0.000000,,
2025-05-08T12:59:06Z,0.000000,,
2025-05-08T12:59:07Z,0.000000,,
2025-05-08T12:59:08Z,0.000000,,
2025-05-08T12:59:09Z,0.000000,,
2025-05-08T12:59:10Z,0.000000,,
2025-05-08T12:59:11Z,0.000000,,
2025-05-08T12:59:12Z,0.000000,,
2025-05-08T12:59:13Z,0.000000,,
2025-05-08T12:59:14Z,0.000000,,
2025-05-08T12:59:15Z,0.000000,,
2025-05-08T12:59:16Z,0.000000,,
2025-05-08T12:59:17Z,0.000000,,
2025-05-08T12:59:18Z,0.000000,,
2025-05-08T12:59:19Z,0.000000,,
2025-05-08T12:59:20Z,0.000000,,
2025-05-08T12:59:21Z,0.000000,,
2025-05-08T12:59:22Z,0.000000,,
2025-05-08T12:59:23Z,0.000000,,
2025-05-08T12:59:24Z,0.000000,,
2025-05-08T12:59:25Z,0.000000,,
2025-05-08T12:59:26Z,0.000000,,
2025-05-08T12:59:27Z,0.000000,,
2025-05-08T12:59:28Z,0.000000,,
2025-05-08T12:59:29Z,0.000000,,
2025-05-08T12:59:30Z,0.000000,,
2025-05-08T12:59:31Z,0.000000,,
2025-05-08T12:59:32Z,0.000000,,
2025-05-08T12:59:33Z,0.000000,,
2025-05-08T12:59:34Z,0.000000,,
2025-05-08T12:59:35Z,0.000000,,
2025-05-08T12:59:36Z,0.000000,,
2025-05-08T12:59:37Z,0.000000,,
2025-05-08T12:59:38Z,0.000000,,
2025-05-08T12:59:39Z,0.000000,,
2025-05-08T12:59:40Z,0.000000,,
2025-05-08T12:59:41Z,0.000000,,
2025-05-08T12:59:42Z,0.000000,,
2025-05-08T12:59:43Z,0.000000,,
2025-05-08T12:59:44Z,0.000000,,
2025-05-08T12:59:45Z,0.000000,,
2025-05-08T12:59:46Z,0.000000,,
2025-05-08T12:59:47Z,0.000000,,
2025-05-08T12:59:48Z,0.000000,,
2025-05-08T12:59:49Z,0.000000,,
2025-05-08T12:59:50Z,0.000000,,
2025-05-08T12:59:51Z,0.000000,,
2025-05-08T12:59:52Z,0.000000,,
2025-05-08T12:59:53Z,0.000000,,
2025-05-08T12:59:54Z,0.000000,,
2025-05-08T12:59:55Z,0.000000,,
2025-05-08T12:59:56Z,0.000000,,
2025-05-08T12:59:57Z,0.000000,,
2025-05-08T12:59:58Z,0.000000,,
2025-05-08T12:59:59Z,0.000000,,
2025-05-08T13:00:00Z,0.000000,,
2025-05-08T13:00:01Z,0.000000,,
2025-05-08T13:00:02Z,0.000000,,
2025-05-08T13:00:03Z,0.000000,,
2025-05-08T13:00:04Z,0.000000,,
2025-05-08T13:00:05Z,0.000000,,
2025-05-08T13:00:06Z,0.000000,,
2025-05-08T13:00:07Z,0.000000,,
2025-05-08T13:00:08Z,0.000000,,
2025-05-08T13:00:09Z,0.000000,,
2025-05-08T13:00:10Z,0.000000,,
2025-05-08T13:00:11Z,0.000000,,
2025-05-08T13:00:12Z,0.000000,,
2025-05-08T13:00:13Z,16380.000000,,
2025-05-08T13:00:14Z,67923.780000,,
2025-05-08T13:00:15Z,92624.000000,,
2025-05-08T13:00:16Z,65844.000000,,
2025-05-08T13:00:17Z,73610.000000,,
2025-05-08T13:00:18Z,65536.000000,,
2025-05-08T13:00:19Z,59632.000000,,
2025-05-08T13:00:20Z,74399.000000,,
2025-05-08T13:00:21Z,90001.000000,,
2025-05-08T13:00:22Z,59608.000000,,
2025-05-08T13:00:23Z,75821.000000,,
2025-05-08T13:00:24Z,63182.000000,,
2025-05-08T13:00:25Z,67491.000000,,
2025-05-08T13:00:26Z,51018.000000,,
2025-05-08T13:00:27Z,73916.000000,,
2025-05-08T13:00:28Z,69333.000000,,
2025-05-08T13:00:29Z,71551.000000,,
2025-05-08T13:00:30Z,72146.000000,,
2025-05-08T13:00:31Z,67118.000000,,
2025-05-08T13:00:32Z,69632.000000,,
2025-05-08T13:00:33Z,66802.000000,,
2025-05-08T13:00:34Z,72462.000000,,
2025-05-08T13:00:35Z,68652.000000,,
2025-05-08T13:00:36Z,76516.000000,,
2025-05-08T13:00:37Z,92056.000000,,
2025-05-08T13:00:38Z,90599.000000,,
2025-05-08T13:00:39Z,79761.000000,,
2025-05-08T13:00:40Z,65321.000000,,
2025-05-08T13:00:41Z,97006.000000,,
2025-05-08T13:00:42Z,92927.000000,,
2025-05-08T13:00:43Z,90721.000000,,
