time,msg-rate-in-per-second[postgres.public.employees],msg-megabytes-in-per-second[postgres.public.employees],msg-megabytes-out-per-second[postgres.public.employees]
2025-04-02T11:52:56+02:00,62923.923924,40.612271,
2025-04-02T11:52:57+02:00,59940.059940,40.531510,
2025-04-02T11:52:58+02:00,60060.060060,44.981093,
2025-04-02T11:52:59+02:00,60060.060060,43.012042,
2025-04-02T11:53:00+02:00,59880.239521,40.490424,
2025-04-02T11:53:01+02:00,70070.070070,40.613078,
2025-04-02T11:53:02+02:00,60000.000000,40.562202,
2025-04-02T11:53:03+02:00,60000.000000,40.513871,
2025-04-02T11:53:04+02:00,60000.000000,47.324295,
2025-04-02T11:53:05+02:00,60060.060060,40.612505,
2025-04-02T11:53:06+02:00,59940.059940,38.228956,
2025-04-02T11:53:07+02:00,60000.000000,42.876852,
2025-04-02T11:53:08+02:00,70000.000000,40.571691,
2025-04-02T11:53:09+02:00,60000.000000,40.532548,
2025-04-02T11:53:10+02:00,60000.000000,40.533446,
2025-04-02T11:53:11+02:00,60000.000000,40.572048,
2025-04-02T11:53:12+02:00,60000.000000,40.571253,
2025-04-02T11:53:13+02:00,60000.000000,42.874202,
2025-04-02T11:53:14+02:00,60000.000000,40.849896,
2025-04-02T11:53:15+02:00,60000.000000,44.740916,
2025-04-02T11:53:16+02:00,60000.000000,40.513959,
2025-04-02T11:53:17+02:00,60060.060060,40.602437,
2025-04-02T11:53:18+02:00,59940.059940,40.531020,
2025-04-02T11:53:19+02:00,60000.000000,40.571183,
2025-04-02T11:53:20+02:00,60000.000000,40.571330,
2025-04-02T11:53:21+02:00,60000.000000,40.571815,
2025-04-02T11:53:22+02:00,60060.060060,40.611150,
2025-04-02T11:53:23+02:00,69930.069930,40.530808,
2025-04-02T11:53:24+02:00,60060.060060,40.612073,
2025-04-02T11:53:25+02:00,59940.059940,47.285592,
2025-04-02T11:53:26+02:00,60060.060060,40.612116,
2025-04-02T11:53:27+02:00,60000.000000,33.810417,
2025-04-02T11:53:28+02:00,59940.059940,44.633694,
2025-04-02T11:53:29+02:00,60000.000000,43.170154,
2025-04-02T11:53:30+02:00,60000.000000,40.552202,
2025-04-02T11:53:31+02:00,67207.000000,40.570798,
2025-04-02T11:53:32+02:00,52845.845846,40.611559,
2025-04-02T11:53:33+02:00,59940.059940,40.530668,
2025-04-02T11:53:34+02:00,68586.000000,40.571236,
2025-04-02T11:53:35+02:00,60322.322322,40.612530,
2025-04-02T11:53:36+02:00,57558.441558,40.530686,
2025-04-02T11:53:37+02:00,63536.000000,40.571564,
2025-04-02T11:53:38+02:00,60060.060060,40.572861,
2025-04-02T11:53:39+02:00,60000.000000,47.294639,
2025-04-02T11:53:40+02:00,59940.059940,40.531476,
2025-04-02T11:53:41+02:00,60000.000000,40.570940,
2025-04-02T11:53:42+02:00,60060.060060,40.612257,
2025-04-02T11:53:43+02:00,68733.532934,40.490360,
