time,msg-rate-in-per-second[postgres.public.employees],msg-megabytes-in-per-second[postgres.public.employees],msg-megabytes-out-per-second[postgres.public.employees]
2025-04-02T15:40:53+02:00,26814.000000,67.495396,
2025-04-02T15:40:54+02:00,28914.000000,74.001903,
2025-04-02T15:40:55+02:00,29760.000000,76.170738,
2025-04-02T15:40:56+02:00,30372.000000,78.093465,
2025-04-02T15:40:57+02:00,31296.000000,80.108482,
2025-04-02T15:40:58+02:00,30072.000000,77.262847,
2025-04-02T15:40:59+02:00,31476.000000,80.431500,
2025-04-02T15:41:00+02:00,29574.000000,77.462811,
2025-04-02T15:41:01+02:00,28032.000000,70.556376,
2025-04-02T15:41:02+02:00,28632.000000,74.494121,
2025-04-02T15:41:03+02:00,30780.000000,77.739683,
2025-04-02T15:41:04+02:00,31050.000000,79.802162,
2025-04-02T15:41:05+02:00,32844.000000,84.016397,
2025-04-02T15:41:06+02:00,30444.000000,79.003493,
2025-04-02T15:41:07+02:00,32634.000000,82.846508,
2025-04-02T15:41:08+02:00,30804.000000,79.089157,
2025-04-02T15:41:09+02:00,31158.000000,80.120889,
2025-04-02T15:41:10+02:00,31830.000000,82.184352,
2025-04-02T15:41:11+02:00,32136.000000,82.677119,
2025-04-02T15:41:12+02:00,31068.000000,79.104556,
2025-04-02T15:41:13+02:00,31788.000000,82.014963,
2025-04-02T15:41:14+02:00,29742.000000,76.502129,
2025-04-02T15:41:15+02:00,33246.000000,84.324810,
2025-04-02T15:41:16+02:00,30918.000000,80.305676,
2025-04-02T15:41:17+02:00,32616.000000,83.570260,
2025-04-02T15:41:18+02:00,32610.000000,83.647255,
2025-04-02T15:41:19+02:00,32148.000000,82.307544,
2025-04-02T15:41:20+02:00,31254.000000,80.677954,
2025-04-02T15:41:21+02:00,33168.000000,85.265872,
2025-04-02T15:41:22+02:00,31392.000000,80.997185,
2025-04-02T15:41:23+02:00,33198.000000,84.741918,
2025-04-02T15:41:24+02:00,31656.000000,81.105058,
2025-04-02T15:41:25+02:00,33378.000000,85.281282,
2025-04-02T15:41:26+02:00,32256.000000,83.015950,
2025-04-02T15:41:27+02:00,31170.000000,80.303716,
2025-04-02T15:41:28+02:00,31548.000000,81.598191,
2025-04-02T15:41:29+02:00,32514.000000,82.630690,
2025-04-02T15:41:30+02:00,31794.000000,81.613602,
2025-04-02T15:41:31+02:00,30942.000000,79.779761,
2025-04-02T15:41:32+02:00,32004.000000,82.230019,
2025-04-02T15:41:33+02:00,32880.000000,83.848113,
2025-04-02T15:41:34+02:00,32694.000000,84.264194,
2025-04-02T15:41:35+02:00,32826.000000,84.834380,
2025-04-02T15:41:36+02:00,32760.000000,84.726507,
2025-04-02T15:41:37+02:00,32388.000000,82.630690,
2025-04-02T15:41:38+02:00,32664.000000,84.433709,
2025-04-02T15:41:39+02:00,33252.000000,84.634045,
2025-04-02T15:41:40+02:00,31344.000000,80.781439,
2025-04-02T15:41:41+02:00,31992.000000,81.952631,
2025-04-02T15:41:42+02:00,31980.000000,81.937221,
2025-04-02T15:41:43+02:00,34062.000000,87.808592,
2025-04-02T15:41:44+02:00,31842.000000,81.320804,
2025-04-02T15:41:45+02:00,35052.000000,89.457507,
2025-04-02T15:41:46+02:00,33384.000000,86.051804,
2025-04-02T15:41:47+02:00,33216.000000,85.743595,
2025-04-02T15:41:48+02:00,32910.000000,85.127178,
2025-04-02T15:41:49+02:00,32772.455090,83.403918,
2025-04-02T15:41:50+02:00,31887.775551,82.595545,
2025-04-02T15:41:51+02:00,33144.000000,84.372067,
2025-04-02T15:41:52+02:00,33348.000000,85.419976,
2025-04-02T15:41:53+02:00,32994.000000,84.772738,
2025-04-02T15:41:54+02:00,32214.000000,82.831025,
2025-04-02T15:41:55+02:00,33000.000000,84.803559,
2025-04-02T15:41:56+02:00,32142.000000,82.784794,
2025-04-02T15:41:57+02:00,32826.000000,84.310426,
2025-04-02T15:41:58+02:00,33264.000000,85.959341,
2025-04-02T15:41:59+02:00,32616.000000,83.478263,
2025-04-02T15:42:00+02:00,32094.000000,82.260839,
2025-04-02T15:42:01+02:00,31098.000000,80.118791,
2025-04-02T15:42:02+02:00,31398.000000,80.858491,
2025-04-02T15:42:03+02:00,34326.000000,87.793181,
2025-04-02T15:42:04+02:00,33024.000000,84.125501,
2025-04-02T15:42:05+02:00,32970.000000,85.312103,
2025-04-02T15:42:06+02:00,32304.000000,83.093002,
2025-04-02T15:42:07+02:00,33060.000000,85.096357,
2025-04-02T15:42:08+02:00,33000.000000,84.264194,
2025-04-02T15:42:09+02:00,33348.000000,85.712774,
2025-04-02T15:42:10+02:00,32292.000000,82.815615,
2025-04-02T15:42:11+02:00,32748.000000,84.649455,
2025-04-02T15:42:12+02:00,31956.000000,81.844758,
2025-04-02T15:42:13+02:00,33696.000000,86.375422,
2025-04-02T15:42:14+02:00,32742.000000,84.479940,
2025-04-02T15:42:15+02:00,33414.000000,85.204230,
2025-04-02T15:42:16+02:00,33126.000000,85.204230,
2025-04-02T15:42:17+02:00,32472.000000,83.308748,
2025-04-02T15:42:18+02:00,32118.000000,82.461175,
2025-04-02T15:42:19+02:00,34302.000000,88.841090,
2025-04-02T15:42:20+02:00,32472.000000,82.831025,
2025-04-02T15:42:21+02:00,33564.000000,86.113445,
2025-04-02T15:42:22+02:00,31410.000000,80.796849,
2025-04-02T15:42:23+02:00,32940.000000,84.741918,
2025-04-02T15:42:24+02:00,32382.000000,82.923488,
2025-04-02T15:42:25+02:00,33414.000000,85.820647,
2025-04-02T15:42:26+02:00,32538.000000,84.695686,
2025-04-02T15:42:27+02:00,33222.000000,84.325836,
2025-04-02T15:42:28+02:00,31464.000000,81.089647,
2025-04-02T15:42:29+02:00,33024.000000,84.973074,
2025-04-02T15:42:30+02:00,32292.000000,82.630690,
2025-04-02T15:42:31+02:00,33882.000000,87.700719,
2025-04-02T15:42:32+02:00,32022.000000,81.783116,
2025-04-02T15:42:33+02:00,32994.000000,84.541582,
2025-04-02T15:42:34+02:00,32262.000000,82.753973,
2025-04-02T15:42:35+02:00,32880.000000,84.402888,
2025-04-02T15:42:36+02:00,33186.000000,86.544937,
2025-04-02T15:42:37+02:00,31854.000000,80.997185,
2025-04-02T15:42:38+02:00,32178.000000,83.185465,
2025-04-02T15:42:39+02:00,31824.000000,80.534872,
2025-04-02T15:42:40+02:00,33114.000000,85.312103,
