time,msg-rate-in-per-second[postgres.public.employees],msg-megabytes-in-per-second[postgres.public.employees],msg-megabytes-out-per-second[postgres.public.employees]
2025-05-08T14:00:39Z,111532.067500,56.061307,
2025-05-08T14:00:40Z,143812.000000,75.959479,
2025-05-08T14:00:41Z,137487.000000,71.131084,
2025-05-08T14:00:42Z,139187.000000,73.948195,
2025-05-08T14:00:43Z,136761.000000,74.654850,
2025-05-08T14:00:44Z,139383.000000,73.414530,
2025-05-08T14:00:45Z,141794.000000,76.113256,
2025-05-08T14:00:46Z,138479.000000,74.694009,
2025-05-08T14:00:47Z,138839.000000,71.999866,
2025-05-08T14:00:48Z,138146.000000,77.183625,
2025-05-08T14:00:49Z,141382.000000,75.806745,
2025-05-08T14:00:50Z,140494.000000,74.609238,
2025-05-08T14:00:51Z,136514.000000,74.569363,
2025-05-08T14:00:52Z,131343.000000,70.514436,
2025-05-08T14:00:53Z,138792.000000,73.707281,
2025-05-08T14:00:54Z,136826.000000,75.099165,
2025-05-08T14:00:55Z,142994.000000,76.255996,
2025-05-08T14:00:56Z,141122.000000,76.710200,
2025-05-08T14:00:57Z,137784.000000,74.443666,
2025-05-08T14:00:58Z,138888.000000,73.582700,
2025-05-08T14:00:59Z,140627.000000,76.962079,
2025-05-08T14:01:00Z,140801.000000,75.574224,
2025-05-08T14:01:01Z,137981.000000,74.609814,
2025-05-08T14:01:02Z,138293.000000,75.973079,
2025-05-08T14:01:03Z,138472.000000,73.843074,
2025-05-08T14:01:04Z,140154.000000,73.428846,
2025-05-08T14:01:05Z,137917.000000,76.570554,
2025-05-08T14:01:06Z,138250.000000,74.279437,
2025-05-08T14:01:07Z,139042.000000,74.728657,
2025-05-08T14:01:08Z,133860.000000,73.073770,
2025-05-08T14:01:09Z,141706.000000,74.864712,
2025-05-08T14:01:10Z,142083.000000,76.040223,
2025-05-08T14:01:11Z,138411.000000,76.011431,
2025-05-08T14:01:12Z,142894.000000,74.247375,
2025-05-08T14:01:13Z,135175.000000,72.650447,
2025-05-08T14:01:14Z,136982.000000,75.027699,
2025-05-08T14:01:15Z,138715.000000,75.099401,
2025-05-08T14:01:16Z,137012.000000,74.665992,
2025-05-08T14:01:17Z,137260.000000,74.318643,
2025-05-08T14:01:18Z,141374.000000,74.455689,
2025-05-08T14:01:19Z,139535.000000,75.388666,
2025-05-08T14:01:20Z,137043.000000,75.082558,
2025-05-08T14:01:21Z,139303.000000,75.117272,
2025-05-08T14:01:22Z,140071.000000,75.504512,
2025-05-08T14:01:23Z,141882.000000,75.250772,
2025-05-08T14:01:24Z,137647.000000,74.517374,
2025-05-08T14:01:25Z,137332.000000,73.522878,
2025-05-08T14:01:26Z,137562.000000,75.501719,
2025-05-08T14:01:27Z,135533.000000,73.149248,
2025-05-08T14:01:28Z,138081.000000,73.442508,
2025-05-08T14:01:29Z,137024.000000,74.034278,
2025-05-08T14:01:30Z,141073.000000,76.688025,
2025-05-08T14:01:31Z,139894.000000,73.774597,
2025-05-08T14:01:32Z,136453.000000,74.970542,
2025-05-08T14:01:33Z,140760.000000,74.108119,
2025-05-08T14:01:34Z,137808.000000,74.867721,
2025-05-08T14:01:35Z,140604.000000,76.097027,
2025-05-08T14:01:36Z,139779.000000,75.789099,
2025-05-08T14:01:37Z,137655.000000,74.719245,
2025-05-08T14:01:38Z,140291.000000,74.611092,
2025-05-08T14:01:39Z,137260.000000,74.755722,
2025-05-08T14:01:40Z,139567.000000,75.721246,
2025-05-08T14:01:41Z,137074.000000,73.568130,
2025-05-08T14:01:42Z,141607.000000,76.946442,
2025-05-08T14:01:43Z,139069.000000,73.801995,
2025-05-08T14:01:44Z,134037.000000,73.128155,
2025-05-08T14:01:45Z,143005.000000,74.217794,
2025-05-08T14:01:46Z,141300.000000,77.003960,
2025-05-08T14:01:47Z,138875.000000,75.505673,
